ExpPeriod,ExpCountry,ExpBrkDwn,Value,Internetuse
2015,Romania,age 25 to 34,10.862,Internet banking
2015,Romania,age 25 to 34,11.3003,job search or sending an application
2015,Romania,age 25 to 34,67.6601,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 25 to 34,8.1663,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 25 to 34,51.6661,reading online news sites/newspapers/news magazines
2015,Romania,age 25 to 34,35.1839,seeking health information
2015,Romania,age 25 to 34,5.6421,selling goods or services
2015,Romania,age 25 to 34,61.4494,sending/receiving e-mails
2015,Romania,age 25 to 34,3.8758,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 25 to 34,36.9101,telephoning or video calls
2015,Romania,age 25 to 34,33.3561,uploading self-created content to any website to be shared
2015,Romania,age 25 to 54,6.4099,civic or political participation
2015,Romania,age 25 to 54,11.1043,e-commerce activities
2015,Romania,age 25 to 54,32.6556,finding information about goods and services
2015,Romania,age 25 to 54,7.9382,Internet banking
2015,Romania,age 25 to 54,7.7041,job search or sending an application
2015,Romania,age 25 to 54,51.0866,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 25 to 54,5.692,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 25 to 54,45.2356,reading online news sites/newspapers/news magazines
2015,Romania,age 25 to 54,32.7973,seeking health information
2015,Romania,age 25 to 54,3.4986,selling goods or services
2015,Romania,age 25 to 54,49.1313,sending/receiving e-mails
2015,Romania,age 25 to 54,2.7005,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 25 to 54,26.0865,telephoning or video calls
2015,Romania,age 25 to 54,22.6897,uploading self-created content to any website to be shared
2015,Romania,age 25 to 64,5.3576,civic or political participation
2015,Romania,age 25 to 64,9.19,e-commerce activities
2015,Romania,age 25 to 64,28.0355,finding information about goods and services
2015,Romania,age 25 to 64,6.5857,Internet banking
2015,Romania,age 25 to 64,6.1425,job search or sending an application
2015,Romania,age 25 to 64,42.7853,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 25 to 64,4.7014,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 25 to 64,39.5422,reading online news sites/newspapers/news magazines
2015,Romania,age 25 to 64,29.2522,seeking health information
2015,Romania,age 25 to 64,2.9097,selling goods or services
2015,Romania,age 25 to 64,42.0269,sending/receiving e-mails
2015,Romania,age 25 to 64,2.2649,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 25 to 64,22.3835,telephoning or video calls
2015,Romania,age 25 to 64,18.6969,uploading self-created content to any website to be shared
2015,Romania,age 35 to 44,5.9721,civic or political participation
2015,Romania,age 35 to 44,11.1515,e-commerce activities
2015,Romania,age 35 to 44,33.4997,finding information about goods and services
2015,Romania,age 35 to 44,7.3006,Internet banking
2015,Romania,age 35 to 44,7.5435,job search or sending an application
2015,Romania,age 35 to 44,50.8997,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 35 to 44,5.254,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 35 to 44,46.4204,reading online news sites/newspapers/news magazines
2015,Romania,age 35 to 44,33.9617,seeking health information
2015,Romania,age 35 to 44,3.2625,selling goods or services
2015,Romania,age 35 to 44,49.9621,sending/receiving e-mails
2015,Romania,age 35 to 44,2.5538,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 35 to 44,24.0278,telephoning or video calls
2015,Romania,age 35 to 44,21.6766,uploading self-created content to any website to be shared
2015,Romania,age 45 to 54,4.2314,civic or political participation
2015,Romania,age 45 to 54,5.8994,e-commerce activities
2015,Romania,age 45 to 54,25.4356,finding information about goods and services
2015,Romania,age 45 to 54,5.6419,Internet banking
2015,Romania,age 45 to 54,4.152,job search or sending an application
2015,Romania,age 45 to 54,34.0704,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 45 to 54,3.6301,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 45 to 54,37.1663,reading online news sites/newspapers/news magazines
2015,Romania,age 45 to 54,28.9568,seeking health information
2015,Romania,age 45 to 54,1.5452,selling goods or services
2015,Romania,age 45 to 54,35.3529,sending/receiving e-mails
2015,Romania,age 45 to 54,1.6495,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 45 to 54,17.2333,telephoning or video calls
2015,Romania,age 45 to 54,12.7803,uploading self-created content to any website to be shared
2015,Romania,age 55 to 64,2.0661,civic or political participation
2015,Romania,age 55 to 64,3.2025,e-commerce activities
2015,Romania,age 55 to 64,13.5844,finding information about goods and services
2015,Romania,age 55 to 64,2.355,Internet banking
2015,Romania,age 55 to 64,1.2581,job search or sending an application
2015,Romania,age 55 to 64,16.82,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 55 to 64,1.6032,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 55 to 64,21.7343,reading online news sites/newspapers/news magazines
2015,Romania,age 55 to 64,18.1637,seeking health information
2015,Romania,age 55 to 64,1.0677,selling goods or services
2015,Romania,age 55 to 64,19.8055,sending/receiving e-mails
2015,Romania,age 55 to 64,0.9022,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 55 to 64,10.801,telephoning or video calls
2015,Romania,age 55 to 64,6.2079,uploading self-created content to any website to be shared
2015,Romania,age 55 to 74,1.6086,civic or political participation
2015,Romania,age 55 to 74,2.2317,e-commerce activities
2015,Romania,age 55 to 74,10.0911,finding information about goods and services
2015,Romania,age 55 to 74,1.5196,Internet banking
2015,Romania,age 55 to 74,0.7552,job search or sending an application
2015,Romania,age 55 to 74,12.3589,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 55 to 74,1.2983,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 55 to 74,16.535,reading online news sites/newspapers/news magazines
2015,Romania,age 55 to 74,13.9366,seeking health information
2015,Romania,age 55 to 74,0.6857,selling goods or services
2015,Romania,age 55 to 74,14.5846,sending/receiving e-mails
2015,Romania,age 55 to 74,0.6123,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 55 to 74,8.7843,telephoning or video calls
2015,Romania,age 55 to 74,4.2247,uploading self-created content to any website to be shared
2015,Romania,age 65 to 74,0.9218,civic or political participation
2015,Romania,age 65 to 74,0.7742,e-commerce activities
2015,Romania,age 65 to 74,4.8459,finding information about goods and services
2015,Romania,age 65 to 74,0.2652,Internet banking
2015,Romania,age 65 to 74,0,job search or sending an application
2015,Romania,age 65 to 74,5.6608,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,age 65 to 74,0.8406,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,age 65 to 74,8.7284,reading online news sites/newspapers/news magazines
2015,Romania,age 65 to 74,7.5897,seeking health information
2015,Romania,age 65 to 74,0.1122,selling goods or services
2015,Romania,age 65 to 74,6.7455,sending/receiving e-mails
2015,Romania,age 65 to 74,0.1771,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,age 65 to 74,5.7563,telephoning or video calls
2015,Romania,age 65 to 74,1.2468,uploading self-created content to any website to be shared
2015,Romania,all ages,5.3389,civic or political participation
2015,Romania,all ages,9.1688,e-commerce activities
2015,Romania,all ages,26.2245,finding information about goods and services
2015,Romania,all ages,5.3353,Internet banking
2015,Romania,all ages,6.4542,job search or sending an application
2015,Romania,all ages,43.6435,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Romania,all ages,4.6756,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2015,Romania,all ages,37.457,reading online news sites/newspapers/news magazines
2015,Romania,all ages,26.5707,seeking health information
2015,Romania,all ages,2.7364,selling goods or services
2015,Romania,all ages,42.5402,sending/receiving e-mails
2015,Romania,all ages,2.0661,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2015,Romania,all ages,23.5532,telephoning or video calls
2015,Romania,all ages,20.6881,uploading self-created content to any website to be shared
2015,Slovakia,age 0 to 15,1.0608,civic or political participation
2015,Slovakia,age 0 to 15,16.9804,e-commerce activities
2015,Slovakia,age 0 to 15,33.171,finding information about goods and services
2015,Slovakia,age 0 to 15,1.4329,Internet banking
2015,Slovakia,age 0 to 15,0.444,job search or sending an application
2015,Slovakia,age 0 to 15,88.0102,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2015,Slovakia,age 0 to 15,1.0608,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
